<rne_pdf>
@   idx          name                   axis       1              2             3              4             5             6             7            8             9            10             11            12            13             14             15            16            17            18             19           20            21            22             23            24             25            26             27            28            29             30             31            32             33            34            35             36            37            38            39             40             41            42            43             44            45            46             47            48            49            50            51             52            53            54            55            56            57            58            59             60            61            62            63             64           65            66            67             68             69            70            71             72            73            74            75           76              77            78            79            80            81             82            83            84             85             86             87           88            89           90           91             92           93            94            95           96            97            98            99            100           
#   151          小中甸水库电厂         y_axis     0.01875      0.01875      0.01875      0.08958      0.08958      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.09167      0.14167      0.14167      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.15000      0.16250      0.16250      0.17083      0.17083      0.17292      0.17292      0.17292      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17500      0.17708      0.17708      0.26458      0.26458      0.26458      0.30625      0.30625      0.31250      0.31250      0.31250      0.35208      0.35208      0.38750      0.38750      0.38750      0.38958      0.38958      0.44583      0.44583      0.44583      0.49375      0.49375      0.53542      0.53542      0.53542      0.80417      0.80417      0.97292      0.97292      1.00000      
#   152          富川水电厂             x_axis     0.04700      0.04719      0.04738      0.04758      0.04777      0.04796      0.04815      0.04834      0.04854      0.04873      0.04892      0.04911      0.04930      0.04949      0.04969      0.04988      0.05007      0.05026      0.05045      0.05065      0.05084      0.05103      0.05122      0.05141      0.05161      0.05180      0.05199      0.05218      0.05237      0.05257      0.05276      0.05295      0.05314      0.05333      0.05353      0.05372      0.05391      0.05410      0.05429      0.05448      0.05468      0.05487      0.05506      0.05525      0.05544      0.05564      0.05583      0.05602      0.05621      0.05640      0.05660      0.05679      0.05698      0.05717      0.05736      0.05756      0.05775      0.05794      0.05813      0.05832      0.05852      0.05871      0.05890      0.05909      0.05928      0.05947      0.05967      0.05986      0.06005      0.06024      0.06043      0.06063      0.06082      0.06101      0.06120      0.06139      0.06159      0.06178      0.06197      0.06216      0.06235      0.06255      0.06274      0.06293      0.06312      0.06331      0.06351      0.06370      0.06389      0.06408      0.06427      0.06446      0.06466      0.06485      0.06504      0.06523      0.06542      0.06562      0.06581      0.06600      
#   152          富川水电厂             y_axis     0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.01667      0.01667      0.01667      0.01667      0.01667      0.02917      0.02917      0.02917      0.02917      0.02917      0.11250      0.11250      0.11250      0.11250      0.11250      0.34583      0.34583      0.34583      0.34583      0.34583      0.34583      0.48333      0.48333      0.48333      0.48333      0.48333      0.55000      0.55000      0.55000      0.55000      0.55000      0.56875      0.56875      0.56875      0.56875      0.56875      0.58958      0.58958      0.58958      0.58958      0.58958      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59375      0.59583      0.59583      0.59583      0.59583      0.59583      0.60000      0.60000      0.60000      0.60000      0.60000      0.65625      0.65625      0.65625      0.65625      0.65625      0.82708      0.82708      0.82708      0.82708      0.82708      0.82708      0.95417      0.95417      0.95417      0.95417      0.95417      0.97917      0.97917      0.97917      0.97917      0.97917      0.98750      0.98750      0.98750      0.98750      0.98750      0.99792      0.99792      0.99792      0.99792      0.99792      1.00000      
#   153          老鹰岩光伏电站         x_axis     -0.00400     0.00392      0.01184      0.01976      0.02768      0.03560      0.04352      0.05143      0.05935      0.06727      0.07519      0.08311      0.09103      0.09895      0.10687      0.11479      0.12271      0.13063      0.13855      0.14646      0.15438      0.16230      0.17022      0.17814      0.18606      0.19398      0.20190      0.20982      0.21774      0.22566      0.23358      0.24149      0.24941      0.25733      0.26525      0.27317      0.28109      0.28901      0.29693      0.30485      0.31277      0.32069      0.32861      0.33653      0.34444      0.35236      0.36028      0.36820      0.37612      0.38404      0.39196      0.39988      0.40780      0.41572      0.42364      0.43156      0.43947      0.44739      0.45531      0.46323      0.47115      0.47907      0.48699      0.49491      0.50283      0.51075      0.51867      0.52659      0.53451      0.54242      0.55034      0.55826      0.56618      0.57410      0.58202      0.58994      0.59786      0.60578      0.61370      0.62162      0.62954      0.63745      0.64537      0.65329      0.66121      0.66913      0.67705      0.68497      0.69289      0.70081      0.70873      0.71665      0.72457      0.73248      0.74040      0.74832      0.75624      0.76416      0.77208      0.78000      
#   153          老鹰岩光伏电站         y_axis     0.11042      0.57500      0.58333      0.59375      0.59792      0.60208      0.60417      0.60625      0.60625      0.60833      0.61250      0.61875      0.62708      0.62708      0.62917      0.62917      0.63125      0.63542      0.63750      0.64167      0.64583      0.64792      0.65000      0.65000      0.65208      0.65208      0.65625      0.66250      0.67083      0.67292      0.67500      0.67500      0.67500      0.67500      0.67917      0.68125      0.68542      0.68750      0.69167      0.69583      0.69792      0.69792      0.70000      0.70000      0.70000      0.71042      0.71042      0.71458      0.71875      0.72083      0.72292      0.72292      0.72292      0.72292      0.72500      0.72917      0.73125      0.73542      0.73750      0.73750      0.74167      0.74167      0.74167      0.74583      0.74792      0.75208      0.75625      0.75833      0.76250      0.76250      0.76250      0.76875      0.77083      0.77292      0.77708      0.78542      0.78542      0.78750      0.78958      0.79375      0.79375      0.80000      0.80417      0.80417      0.80625      0.81250      0.81458      0.81875      0.82500      0.82708      0.83125      0.83542      0.84375      0.84583      0.85417      0.85833      0.86458      0.86875      0.87292      0.97500      
#   154          甲俫波风电场           x_axis     -0.00400     -0.00062     0.00277      0.00615      0.00954      0.01292      0.01630      0.01969      0.02307      0.02645      0.02984      0.03322      0.03661      0.03999      0.04337      0.04676      0.05014      0.05353      0.05691      0.06029      0.06368      0.06706      0.07044      0.07383      0.07721      0.08060      0.08398      0.08736      0.09075      0.09413      0.09752      0.10090      0.10428      0.10767      0.11105      0.11443      0.11782      0.12120      0.12459      0.12797      0.13135      0.13474      0.13812      0.14151      0.14489      0.14827      0.15166      0.15504      0.15842      0.16181      0.16519      0.16858      0.17196      0.17534      0.17873      0.18211      0.18549      0.18888      0.19226      0.19565      0.19903      0.20241      0.20580      0.20918      0.21257      0.21595      0.21933      0.22272      0.22610      0.22948      0.23287      0.23625      0.23964      0.24302      0.24640      0.24979      0.25317      0.25656      0.25994      0.26332      0.26671      0.27009      0.27347      0.27686      0.28024      0.28363      0.28701      0.29039      0.29378      0.29716      0.30055      0.30393      0.30731      0.31070      0.31408      0.31746      0.32085      0.32423      0.32762      0.33100      
#   154          甲俫波风电场           y_axis     0.03958      0.08750      0.19792      0.26250      0.30833      0.33958      0.39375      0.43125      0.45625      0.47917      0.50833      0.54583      0.57500      0.60000      0.63125      0.64792      0.69792      0.71250      0.73542      0.75208      0.76458      0.78542      0.79375      0.80000      0.82083      0.82708      0.83750      0.84792      0.84792      0.85625      0.86250      0.86667      0.87083      0.87708      0.88542      0.88958      0.89583      0.89583      0.89792      0.90417      0.91250      0.92083      0.92500      0.92917      0.93125      0.93542      0.93958      0.95000      0.95208      0.95625      0.95833      0.96042      0.96250      0.96667      0.96875      0.97292      0.97708      0.97917      0.97917      0.98125      0.98333      0.98542      0.98542      0.98542      0.98542      0.98750      0.98750      0.98750      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99167      0.99375      0.99375      0.99375      0.99375      0.99375      0.99375      0.99375      0.99375      0.99583      0.99583      0.99583      0.99583      0.99583      0.99792      0.99792      0.99792      0.99792      0.99792      0.99792      1.00000      
#   155          羊岔街风电场           x_axis     -0.00500     0.00911      0.02322      0.03733      0.05144      0.06556      0.07967      0.09378      0.10789      0.12200      0.13611      0.15022      0.16433      0.17844      0.19256      0.20667      0.22078      0.23489      0.24900      0.26311      0.27722      0.29133      0.30544      0.31956      0.33367      0.34778      0.36189      0.37600      0.39011      0.40422      0.41833      0.43244      0.44656      0.46067      0.47478      0.48889      0.50300      0.51711      0.53122      0.54533      0.55944      0.57356      0.58767      0.60178      0.61589      0.63000      0.64411      0.65822      0.67233      0.68644      0.70056      0.71467      0.72878      0.74289      0.75700      0.77111      0.78522      0.79933      0.81344      0.82756      0.84167      0.85578      0.86989      0.88400      0.89811      0.91222      0.92633      0.94044      0.95456      0.96867      0.98278      0.99689      1.01100      1.02511      1.03922      1.05333      1.06744      1.08156      1.09567      1.10978      1.12389      1.13800      1.15211      1.16622      1.18033      1.19444      1.20856      1.22267      1.23678      1.25089      1.26500      1.27911      1.29322      1.30733      1.32144      1.33556      1.34967      1.36378      1.37789      1.39200      
#   155          羊岔街风电场           y_axis     0.00208      0.00417      0.00833      0.01875      0.02083      0.04583      0.07500      0.10417      0.11458      0.14375      0.17083      0.19375      0.21458      0.25208      0.27917      0.29583      0.31042      0.33958      0.37083      0.39167      0.41042      0.42292      0.43542      0.44167      0.45208      0.46458      0.47500      0.48958      0.49792      0.50625      0.51458      0.52292      0.52917      0.53542      0.54792      0.56042      0.56875      0.58125      0.59167      0.61250      0.62083      0.63542      0.63750      0.64792      0.65417      0.66875      0.68542      0.69375      0.71250      0.72500      0.73125      0.73958      0.74583      0.75833      0.77292      0.77917      0.78750      0.79792      0.80208      0.80625      0.81667      0.82292      0.82500      0.82708      0.83125      0.83958      0.84375      0.85417      0.86458      0.86667      0.86875      0.87500      0.87708      0.88542      0.88958      0.89375      0.89583      0.90000      0.90417      0.91042      0.91250      0.91875      0.92708      0.93542      0.93750      0.94375      0.95000      0.95625      0.96667      0.96875      0.97292      0.97917      0.98125      0.98125      0.98125      0.98958      0.98958      0.99583      0.99583      1.00000      
#   156          普西桥电厂             x_axis     0.00000      0.02018      0.04036      0.06055      0.08073      0.10091      0.12109      0.14127      0.16145      0.18164      0.20182      0.22200      0.24218      0.26236      0.28255      0.30273      0.32291      0.34309      0.36327      0.38345      0.40364      0.42382      0.44400      0.46418      0.48436      0.50455      0.52473      0.54491      0.56509      0.58527      0.60545      0.62564      0.64582      0.66600      0.68618      0.70636      0.72655      0.74673      0.76691      0.78709      0.80727      0.82745      0.84764      0.86782      0.88800      0.90818      0.92836      0.94855      0.96873      0.98891      1.00909      1.02927      1.04945      1.06964      1.08982      1.11000      1.13018      1.15036      1.17055      1.19073      1.21091      1.23109      1.25127      1.27145      1.29164      1.31182      1.33200      1.35218      1.37236      1.39255      1.41273      1.43291      1.45309      1.47327      1.49345      1.51364      1.53382      1.55400      1.57418      1.59436      1.61455      1.63473      1.65491      1.67509      1.69527      1.71545      1.73564      1.75582      1.77600      1.79618      1.81636      1.83655      1.85673      1.87691      1.89709      1.91727      1.93745      1.95764      1.97782      1.99800      
#   156          普西桥电厂             y_axis     0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47708      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.47917      0.50208      0.78958      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.86667      0.87917      0.87917      0.87917      0.87917      0.96458      0.99792      0.99792      0.99792      1.00000      
#   157          小西村光伏电站         x_axis     -0.00100     0.00080      0.00260      0.00439      0.00619      0.00799      0.00979      0.01159      0.01338      0.01518      0.01698      0.01878      0.02058      0.02237      0.02417      0.02597      0.02777      0.02957      0.03136      0.03316      0.03496      0.03676      0.03856      0.04035      0.04215      0.04395      0.04575      0.04755      0.04934      0.05114      0.05294      0.05474      0.05654      0.05833      0.06013      0.06193      0.06373      0.06553      0.06732      0.06912      0.07092      0.07272      0.07452      0.07631      0.07811      0.07991      0.08171      0.08351      0.08530      0.08710      0.08890      0.09070      0.09249      0.09429      0.09609      0.09789      0.09969      0.10148      0.10328      0.10508      0.10688      0.10868      0.11047      0.11227      0.11407      0.11587      0.11767      0.11946      0.12126      0.12306      0.12486      0.12666      0.12845      0.13025      0.13205      0.13385      0.13565      0.13744      0.13924      0.14104      0.14284      0.14464      0.14643      0.14823      0.15003      0.15183      0.15363      0.15542      0.15722      0.15902      0.16082      0.16262      0.16441      0.16621      0.16801      0.16981      0.17161      0.17340      0.17520      0.17700      
#   157          小西村光伏电站         y_axis     0.00833      0.57292      0.58333      0.59167      0.59792      0.59792      0.60000      0.60000      0.61042      0.62083      0.62292      0.62708      0.62917      0.63333      0.63750      0.63750      0.64792      0.65417      0.65625      0.65833      0.66042      0.66458      0.67083      0.68333      0.68750      0.68958      0.70208      0.70417      0.70625      0.71458      0.71458      0.72083      0.72292      0.72292      0.72708      0.72708      0.73333      0.73542      0.74583      0.74583      0.74583      0.74792      0.75000      0.75625      0.76458      0.76667      0.76667      0.76875      0.77292      0.78125      0.78542      0.79167      0.79375      0.79375      0.79583      0.79792      0.80208      0.80625      0.80833      0.81042      0.81250      0.81667      0.81875      0.82500      0.83125      0.83542      0.83958      0.84375      0.85208      0.85417      0.85625      0.86458      0.87083      0.87292      0.88125      0.88750      0.89792      0.90208      0.91042      0.91458      0.91458      0.92500      0.92917      0.93542      0.94583      0.94792      0.96667      0.97917      0.98750      0.99375      0.99792      0.99792      0.99792      0.99792      0.99792      0.99792      0.99792      0.99792      0.99792      1.00000      
#   158          左美果风电场           x_axis     0.00000      0.01245      0.02491      0.03736      0.04982      0.06227      0.07473      0.08718      0.09964      0.11209      0.12455      0.13700      0.14945      0.16191      0.17436      0.18682      0.19927      0.21173      0.22418      0.23664      0.24909      0.26155      0.27400      0.28645      0.29891      0.31136      0.32382      0.33627      0.34873      0.36118      0.37364      0.38609      0.39855      0.41100      0.42345      0.43591      0.44836      0.46082      0.47327      0.48573      0.49818      0.51064      0.52309      0.53555      0.54800      0.56045      0.57291      0.58536      0.59782      0.61027      0.62273      0.63518      0.64764      0.66009      0.67255      0.68500      0.69745      0.70991      0.72236      0.73482      0.74727      0.75973      0.77218      0.78464      0.79709      0.80955      0.82200      0.83445      0.84691      0.85936      0.87182      0.88427      0.89673      0.90918      0.92164      0.93409      0.94655      0.95900      0.97145      0.98391      0.99636      1.00882      1.02127      1.03373      1.04618      1.05864      1.07109      1.08355      1.09600      1.10845      1.12091      1.13336      1.14582      1.15827      1.17073      1.18318      1.19564      1.20809      1.22055      1.23300      
#   158          左美果风电场           y_axis     0.00208      0.01250      0.02083      0.03125      0.03333      0.04167      0.04792      0.05000      0.05625      0.06042      0.06042      0.06667      0.07500      0.08542      0.09167      0.09792      0.11458      0.11667      0.12083      0.12917      0.12917      0.13542      0.14792      0.15625      0.16875      0.17917      0.19583      0.20208      0.21042      0.22500      0.25208      0.27708      0.28750      0.30833      0.31875      0.33542      0.35000      0.36875      0.37708      0.38333      0.39792      0.41042      0.43542      0.45625      0.47708      0.48125      0.49792      0.50833      0.51667      0.52500      0.53333      0.55417      0.56875      0.58333      0.59167      0.60000      0.60625      0.61667      0.62292      0.62708      0.62917      0.63333      0.64375      0.65000      0.65833      0.66042      0.66458      0.67708      0.68333      0.69167      0.70417      0.71875      0.72292      0.72500      0.73750      0.74792      0.75417      0.76875      0.77917      0.78333      0.79792      0.81042      0.82500      0.83750      0.85625      0.86250      0.86875      0.87500      0.88542      0.89583      0.91042      0.92292      0.93125      0.93750      0.95208      0.96250      0.97500      0.98958      0.99583      1.00000      
#   159          大黑山风电场           x_axis     0.00000      0.00900      0.01800      0.02700      0.03600      0.04500      0.05400      0.06300      0.07200      0.08100      0.09000      0.09900      0.10800      0.11700      0.12600      0.13500      0.14400      0.15300      0.16200      0.17100      0.18000      0.18900      0.19800      0.20700      0.21600      0.22500      0.23400      0.24300      0.25200      0.26100      0.27000      0.27900      0.28800      0.29700      0.30600      0.31500      0.32400      0.33300      0.34200      0.35100      0.36000      0.36900      0.37800      0.38700      0.39600      0.40500      0.41400      0.42300      0.43200      0.44100      0.45000      0.45900      0.46800      0.47700      0.48600      0.49500      0.50400      0.51300      0.52200      0.53100      0.54000      0.54900      0.55800      0.56700      0.57600      0.58500      0.59400      0.60300      0.61200      0.62100      0.63000      0.63900      0.64800      0.65700      0.66600      0.67500      0.68400      0.69300      0.70200      0.71100      0.72000      0.72900      0.73800      0.74700      0.75600      0.76500      0.77400      0.78300      0.79200      0.80100      0.81000      0.81900      0.82800      0.83700      0.84600      0.85500      0.86400      0.87300      0.88200      0.89100      
#   159          大黑山风电场           y_axis     0.00625      0.01042      0.02292      0.03750      0.05208      0.06667      0.07917      0.08125      0.10208      0.10417      0.12292      0.13958      0.15208      0.16875      0.18542      0.20417      0.22292      0.25625      0.27500      0.28542      0.30417      0.32708      0.33958      0.35000      0.36042      0.38125      0.40000      0.42083      0.42708      0.43125      0.43750      0.44167      0.44792      0.45625      0.46250      0.47083      0.48125      0.48750      0.50208      0.50417      0.51250      0.51667      0.52500      0.53125      0.53542      0.54375      0.55208      0.55833      0.56875      0.58333      0.58958      0.59583      0.60833      0.62292      0.63542      0.64792      0.65000      0.66667      0.67917      0.69167      0.70208      0.71458      0.71875      0.72500      0.73333      0.73750      0.73958      0.74375      0.74375      0.74375      0.74375      0.74792      0.75208      0.75625      0.76458      0.76875      0.78333      0.78542      0.79583      0.80625      0.81458      0.82292      0.83125      0.84375      0.85208      0.86875      0.87917      0.88750      0.90833      0.93750      0.94792      0.96250      0.96667      0.97083      0.97292      0.97708      0.98333      0.99167      0.99792      1.00000      
#   160          赖石山风电场           x_axis     0.30400      0.31414      0.32428      0.33442      0.34457      0.35471      0.36485      0.37499      0.38513      0.39527      0.40541      0.41556      0.42570      0.43584      0.44598      0.45612      0.46626      0.47640      0.48655      0.49669      0.50683      0.51697      0.52711      0.53725      0.54739      0.55754      0.56768      0.57782      0.58796      0.59810      0.60824      0.61838      0.62853      0.63867      0.64881      0.65895      0.66909      0.67923      0.68937      0.69952      0.70966      0.71980      0.72994      0.74008      0.75022      0.76036      0.77051      0.78065      0.79079      0.80093      0.81107      0.82121      0.83135      0.84149      0.85164      0.86178      0.87192      0.88206      0.89220      0.90234      0.91248      0.92263      0.93277      0.94291      0.95305      0.96319      0.97333      0.98347      0.99362      1.00376      1.01390      1.02404      1.03418      1.04432      1.05446      1.06461      1.07475      1.08489      1.09503      1.10517      1.11531      1.12545      1.13560      1.14574      1.15588      1.16602      1.17616      1.18630      1.19644      1.20659      1.21673      1.22687      1.23701      1.24715      1.25729      1.26743      1.27758      1.28772      1.29786      1.30800      
#   160          赖石山风电场           y_axis     0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00417      0.00417      0.00417      0.00625      0.00625      0.00833      0.01042      0.01875      0.02292      0.03125      0.03333      0.04167      0.04792      0.05208      0.06250      0.07500      0.07917      0.08542      0.08958      0.09167      0.09167      0.09375      0.10417      0.11250      0.11875      0.12292      0.12917      0.13333      0.13958      0.14375      0.15000      0.16042      0.17083      0.17708      0.18542      0.19583      0.20208      0.20833      0.21458      0.22083      0.22292      0.22917      0.24167      0.24583      0.25000      0.26042      0.26250      0.27500      0.28125      0.29375      0.30833      0.33125      0.33958      0.35208      0.36458      0.38750      0.41042      0.43125      0.46458      0.47708      0.49583      0.51250      0.52708      0.55000      0.58750      0.61667      0.63333      0.66250      0.70625      0.72708      0.76042      0.78542      0.80833      0.82917      0.85417      0.86667      0.88542      0.90417      0.92500      0.93125      0.93958      0.95000      0.95625      0.96250      0.97083      0.97500      0.98333      0.99375      0.99375      0.99583      0.99792      1.00000      
#   161          观音岩电厂             x_axis     9.25200      9.25953      9.26705      9.27458      9.28210      9.28963      9.29715      9.30468      9.31220      9.31973      9.32725      9.33478      9.34230      9.34983      9.35735      9.36488      9.37240      9.37993      9.38745      9.39498      9.40250      9.41003      9.41756      9.42508      9.43261      9.44013      9.44766      9.45518      9.46271      9.47023      9.47776      9.48528      9.49281      9.50033      9.50786      9.51538      9.52291      9.53043      9.53796      9.54548      9.55301      9.56054      9.56806      9.57559      9.58311      9.59064      9.59816      9.60569      9.61321      9.62074      9.62826      9.63579      9.64331      9.65084      9.65836      9.66589      9.67341      9.68094      9.68846      9.69599      9.70351      9.71104      9.71857      9.72609      9.73362      9.74114      9.74867      9.75619      9.76372      9.77124      9.77877      9.78629      9.79382      9.80134      9.80887      9.81639      9.82392      9.83144      9.83897      9.84649      9.85402      9.86155      9.86907      9.87660      9.88412      9.89165      9.89917      9.90670      9.91422      9.92175      9.92927      9.93680      9.94432      9.95185      9.95937      9.96690      9.97442      9.98195      9.98947      9.99700      
#   161          观音岩电厂             y_axis     0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00208      0.00417      0.00417      0.00625      0.00625      0.00625      0.00625      0.00625      0.00625      0.00625      0.00625      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.00833      0.01250      0.01458      0.01875      0.02708      0.03750      0.05417      0.07917      0.10833      0.16458      0.23750      0.29583      0.38125      0.46667      0.55625      0.62500      0.68333      0.71042      0.73333      0.74792      0.76458      0.77917      0.79583      0.80417      0.81875      0.83125      0.84375      0.85625      0.87292      0.89375      0.91458      0.93958      0.94792      0.96875      0.97917      0.98958      0.99583      0.99792      1.00000      
#   162          莲花山风电场           x_axis     0.01000      0.01396      0.01792      0.02188      0.02584      0.02980      0.03376      0.03772      0.04168      0.04564      0.04960      0.05356      0.05752      0.06147      0.06543      0.06939      0.07335      0.07731      0.08127      0.08523      0.08919      0.09315      0.09711      0.10107      0.10503      0.10899      0.11295      0.11691      0.12087      0.12483      0.12879      0.13275      0.13671      0.14067      0.14463      0.14859      0.15255      0.15651      0.16046      0.16442      0.16838      0.17234      0.17630      0.18026      0.18422      0.18818      0.19214      0.19610      0.20006      0.20402      0.20798      0.21194      0.21590      0.21986      0.22382      0.22778      0.23174      0.23570      0.23966      0.24362      0.24758      0.25154      0.25549      0.25945      0.26341      0.26737      0.27133      0.27529      0.27925      0.28321      0.28717      0.29113      0.29509      0.29905      0.30301      0.30697      0.31093      0.31489      0.31885      0.32281      0.32677      0.33073      0.33469      0.33865      0.34261      0.34657      0.35053      0.35448      0.35844      0.36240      0.36636      0.37032      0.37428      0.37824      0.38220      0.38616      0.39012      0.39408      0.39804      0.40200      
#   162          莲花山风电场           y_axis     0.00208      0.00833      0.01875      0.03125      0.04375      0.06250      0.06667      0.07917      0.08958      0.11667      0.13125      0.14167      0.16250      0.17917      0.18958      0.20625      0.20833      0.22500      0.23333      0.24583      0.25833      0.27708      0.30000      0.31250      0.33125      0.34375      0.36458      0.37500      0.39167      0.40208      0.42083      0.43750      0.44792      0.45208      0.46875      0.47917      0.49375      0.50833      0.52500      0.53542      0.55000      0.55833      0.56667      0.58333      0.59583      0.60208      0.61458      0.62500      0.63750      0.64167      0.65417      0.66667      0.67083      0.67500      0.68958      0.70208      0.71250      0.72292      0.73542      0.74167      0.75208      0.76042      0.76250      0.76875      0.78333      0.79583      0.79792      0.81042      0.82292      0.83125      0.83750      0.84375      0.85625      0.86042      0.86458      0.86667      0.87292      0.88333      0.89167      0.89792      0.90417      0.90417      0.90625      0.91667      0.92500      0.93333      0.94583      0.94792      0.95000      0.95625      0.96667      0.97292      0.97917      0.98542      0.98750      0.99167      0.99375      0.99792      0.99792      1.00000      
#   163          大湾电厂               x_axis     0.00000      0.00257      0.00513      0.00770      0.01026      0.01283      0.01539      0.01796      0.02053      0.02309      0.02566      0.02822      0.03079      0.03335      0.03592      0.03848      0.04105      0.04362      0.04618      0.04875      0.05131      0.05388      0.05644      0.05901      0.06158      0.06414      0.06671      0.06927      0.07184      0.07440      0.07697      0.07954      0.08210      0.08467      0.08723      0.08980      0.09236      0.09493      0.09749      0.10006      0.10263      0.10519      0.10776      0.11032      0.11289      0.11545      0.11802      0.12059      0.12315      0.12572      0.12828      0.13085      0.13341      0.13598      0.13855      0.14111      0.14368      0.14624      0.14881      0.15137      0.15394      0.15651      0.15907      0.16164      0.16420      0.16677      0.16933      0.17190      0.17446      0.17703      0.17960      0.18216      0.18473      0.18729      0.18986      0.19242      0.19499      0.19756      0.20012      0.20269      0.20525      0.20782      0.21038      0.21295      0.21552      0.21808      0.22065      0.22321      0.22578      0.22834      0.23091      0.23347      0.23604      0.23861      0.24117      0.24374      0.24630      0.24887      0.25143      0.25400      
#   163          大湾电厂               y_axis     0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.70417      0.74792      0.95208      1.00000      
#   164          程子山风电场           x_axis     0.00400      0.01058      0.01715      0.02373      0.03030      0.03688      0.04345      0.05003      0.05661      0.06318      0.06976      0.07633      0.08291      0.08948      0.09606      0.10264      0.10921      0.11579      0.12236      0.12894      0.13552      0.14209      0.14867      0.15524      0.16182      0.16839      0.17497      0.18155      0.18812      0.19470      0.20127      0.20785      0.21442      0.22100      0.22758      0.23415      0.24073      0.24730      0.25388      0.26045      0.26703      0.27361      0.28018      0.28676      0.29333      0.29991      0.30648      0.31306      0.31964      0.32621      0.33279      0.33936      0.34594      0.35252      0.35909      0.36567      0.37224      0.37882      0.38539      0.39197      0.39855      0.40512      0.41170      0.41827      0.42485      0.43142      0.43800      0.44458      0.45115      0.45773      0.46430      0.47088      0.47745      0.48403      0.49061      0.49718      0.50376      0.51033      0.51691      0.52348      0.53006      0.53664      0.54321      0.54979      0.55636      0.56294      0.56952      0.57609      0.58267      0.58924      0.59582      0.60239      0.60897      0.61555      0.62212      0.62870      0.63527      0.64185      0.64842      0.65500      
