<rne_day_ass>
@   idx                    name                type         1           2           3           4           5           6           7           8           9           10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          
#   493          STACA744      pub          -34.04462     -35.06173     -35.96065     -36.86246     -37.75274     -38.00603     -38.34644     -38.39360     -38.63429     -38.72205     -38.87043     -38.88699     -38.77862     -38.86961     -39.04245     -38.89175     -39.12918     -39.14668     -39.25673     -39.21522     -39.22615     -39.07465     -38.86677     -38.61158     -38.29661     -37.62398     -37.18066     -36.74825     -36.68949     -36.29972     -36.05896     -35.23539     -32.80709     -30.82143     -29.08066     -27.86431     -26.81904     -25.98957     -25.87845     -25.60822     -25.58090     -25.34459     -25.26374     -25.28810     -25.24576     -25.36501     -25.83450     -27.36800     -29.31328     -30.91836     -31.47774     -31.41441     -30.93625     -30.38969     -29.98222     -29.42204     -28.51570     -28.23487     -27.92989     -27.76001     -27.62591     -27.46690     -27.28050     -27.14421     -27.09296     -26.45663     -26.22431     -25.84296     -25.48147     -25.18118     -24.96734     -24.93822     -25.04270     -25.25317     -25.39504     -25.62893     -25.72166     -25.82951     -25.87045     -25.86320     -25.90100     -25.75673     -25.59260     -25.83382     -26.22236     -26.59169     -27.14978     -27.64410     -28.27253     -29.07160     -29.77737     -30.34016     -30.98994     -31.44417     -32.10591     -32.58789     
#   493          STACA744      pmax         19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      19.00000      
#   493          STACA744      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   494          STACA741      plb          -56.19572     -57.76268     -59.34151     -60.91643     -62.60856     -64.10051     -64.23051     -64.24667     -64.34014     -64.37235     -64.42786     -64.43261     -64.38834     -64.42072     -64.48489     -64.42218     -64.51222     -64.51711     -64.55607     -64.53498     -64.53414     -64.46926     -64.38656     -64.28267     -64.13653     -61.99122     -61.25933     -60.47971     -60.37272     -59.67108     -59.24088     -57.79119     -53.41211     -49.92428     -46.93749     -44.83326     -43.02557     -41.58737     -41.40741     -40.91451     -40.82835     -40.41235     -40.26710     -40.29351     -40.20029     -40.39611     -41.17886     -43.81175     -47.16653     -50.00919     -51.01967     -50.95805     -50.17075     -49.28168     -48.65310     -47.73612     -46.21239     -45.79590     -45.31029     -45.06153     -44.86164     -44.60359     -44.28796     -44.06583     -44.00607     -42.85776     -42.48166     -41.83303     -41.21146     -40.69243     -40.31123     -40.25880     -40.44261     -40.81996     -41.05828     -41.46995     -41.62316     -41.81610     -41.89015     -41.87769     -41.95792     -41.69806     -41.38823     -41.81273     -42.49042     -43.11133     -44.06924     -44.89769     -45.96073     -47.31813     -48.49991     -49.44274     -50.58449     -51.35716     -52.53817     -53.62363     
#   494          STACA741      pub          -52.53623     -54.35772     -55.96647     -57.57446     -59.16358     -59.63405     -60.34948     -60.44577     -60.95450     -61.13852     -61.45044     -61.48473     -61.25422     -61.44600     -61.81053     -61.49069     -61.99170     -62.02923     -62.25807     -62.16711     -62.18612     -61.86303     -61.42638     -60.88511     -60.21973     -58.99498     -58.20867     -57.44002     -57.34611     -56.65519     -56.24442     -54.79955     -50.51296     -47.08461     -44.11943     -42.07674     -40.34501     -38.97195     -38.84048     -38.41886     -38.42162     -38.02508     -37.89073     -37.93918     -37.84672     -38.02504     -38.78688     -41.38308     -44.71384     -47.44854     -48.36796     -48.21708     -47.35813     -46.40275     -45.69076     -44.71781     -43.13700     -42.64733     -42.11531     -41.82023     -41.58627     -41.31350     -40.99045     -40.76105     -40.68768     -39.60569     -39.22251     -38.57768     -37.97203     -37.46786     -37.10176     -37.05043     -37.22266     -37.57917     -37.81485     -38.20355     -38.35123     -38.52432     -38.58422     -38.55826     -38.62090     -38.36373     -38.07508     -38.48313     -39.14250     -39.75407     -40.71431     -41.55057     -42.62058     -43.98597     -45.18907     -46.14911     -47.26760     -48.05140     -49.21100     -50.05765     
#   494          STACA741      pmax         31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      31.50000      
#   494          STACA741      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   495          STACA580      plb          -21.14112     -22.05772     -22.94583     -23.83332     -24.76717     -25.45614     -25.39447     -25.37876     -25.33571     -25.31146     -25.27726     -25.26424     -25.26797     -25.23239     -25.18197     -25.18102     -25.12017     -25.09884     -25.05766     -25.04169     -25.01525     -25.01497     -25.02698     -25.04140     -25.05080     -23.96850     -23.51960     -23.05140     -22.95574     -22.53746     -22.26555     -21.41285     -18.90427     -16.85299     -15.06488     -13.78855     -12.68007     -11.77719     -11.60760     -11.26450     -11.16012     -10.90792     -10.81978     -10.83419     -10.78891     -10.96227     -11.49168     -13.10076     -15.02471     -16.73570     -17.38383     -17.40359     -16.99665     -16.55790     -16.26795     -15.81269     -15.00774     -14.84016     -14.62875     -14.54833     -14.49129     -14.37562     -14.22222     -14.11686     -14.09701     -13.42223     -13.18725     -12.79679     -12.42201     -12.08785     -11.83817     -11.78045     -11.86240     -12.07167     -12.20468     -12.43954     -12.52454     -12.64506     -12.69549     -12.69595     -12.74495     -12.59382     -12.41526     -12.66304     -13.06046     -13.43439     -13.99486     -14.48765     -15.11568     -15.91376     -16.61127     -17.16594     -17.82700     -18.27827     -18.95404     -19.54715     
#   495          STACA580      pub          -18.28683     -19.41963     -20.32268     -21.21769     -22.02495     -21.83675     -22.17693     -22.22412     -22.46458     -22.55230     -22.70058     -22.71715     -22.60893     -22.69986     -22.87257     -22.72207     -22.95930     -22.97679     -23.08683     -23.04546     -23.05649     -22.90524     -22.69752     -22.44266     -22.12802     -21.75596     -21.28504     -20.84058     -20.76586     -20.36695     -20.11473     -19.27557     -16.83651     -14.82246     -13.05387     -11.81864     -10.75451     -9.90164      -9.76848      -9.47967      -9.43674      -9.19662      -9.11416      -9.13775      -9.09535      -9.23074      -9.72343      -11.28759     -13.23115     -14.86305     -15.44487     -15.39790     -14.93354     -14.41079     -14.02773     -13.49639     -12.61309     -12.36031     -12.09270     -11.95986     -11.86337     -11.73063     -11.56892     -11.45465     -11.41453     -10.79052     -10.54995     -10.16288     -9.80277      -9.49047      -9.26438      -9.21856      -9.30465      -9.50441      -9.64094      -9.86526      -9.95429      -10.06541     -10.11020     -10.10849     -10.14772     -10.00385     -9.84376      -10.08101     -10.46636     -10.83747     -11.39610     -11.89567     -12.52799     -13.33273     -14.04643     -14.61471     -15.25942     -15.71853     -16.37534     -16.76622     
#   495          STACA580      pmax         42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      42.00000      
#   495          STACA580      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   497          STACA70       plb          -0.00024      0.38525       0.53944       0.68044       0.79062       0.60319       0.75172       0.77306       0.87760       0.91697       0.97578       0.98430       0.93885       0.98090       1.05844       0.99641       1.10121       1.11055       1.16045       1.14579       1.15375       1.09248       1.00479       0.89766       0.76999       0.85999       0.77974       0.71178       0.70893       0.64392       0.62175       0.52476       -0.10441      -0.79946      -1.36927      -1.82923      -2.34309      -2.74505      -2.86848      -2.94473      -2.88650      -3.05328      -3.11219      -3.13610      -3.30081      -3.42343      -3.35669      -2.34326      -1.12397      -0.32026      -0.18227      -0.24986      -0.46823      -0.70776      -0.80927      -1.01521      -1.53606      -1.55739      -1.67399      -1.70705      -1.72782      -1.78344      -1.85988      -1.87073      -1.80363      -2.28211      -2.33319      -2.52855      -2.74592      -2.93558      -3.07273      -3.06889      -2.97262      -2.80567      -2.72980      -2.55654      -2.52356      -2.45865      -2.44021      -2.45874      -2.42983      -2.59009      -2.81014      -2.66293      -2.42252      -2.22828      -1.97899      -1.80290      -1.54600      -1.16627      -0.88287      -0.72739      -0.53743      -0.33837      -0.16930      -0.13959      
#   497          STACA70       pub          1.13475       1.42092       1.55226       1.65843       1.73744       1.75457       1.75874       1.75936       1.76225       1.76329       1.75804       1.75820       1.75693       1.75790       1.75987       1.75793       1.76065       1.76057       1.76174       1.76100       1.76095       1.75887       1.75605       1.75276       1.74891       1.70165       1.65797       1.60336       1.59752       1.54074       1.51621       1.43086       0.79727       0.09350       -0.48103      -0.95738      -1.48656      -1.90610      -2.03798      -2.13096      -2.08998      -2.25911      -2.31764      -2.34320      -2.50624      -2.62181      -2.55169      -1.52776      -0.30442      0.52242       0.67720       0.62941       0.42898       0.20840       0.12999       -0.05927      -0.56759      -0.56857      -0.67348      -0.69375      -0.70621      -0.75864      -0.83401      -0.84418      -0.77176      -1.26912      -1.31826      -1.51641      -1.73764      -1.93155      -2.07385      -2.07138      -1.97297      -1.79974      -1.72294      -1.54298      -1.50847      -1.43755      -1.41457      -1.42971      -1.39407      -1.55375      -1.77816      -1.62395      -1.37712      -1.18277      -0.92862      -0.75320      -0.49870      -0.12179      0.15527       0.30342       0.49856       0.69095       0.86465       0.97384       
#   497          STACA70       pmax         4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       4.50000       
#   497          STACA70       pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   498          STACA120      plb          6.14651       6.19015       6.25740       6.37372       6.56413       6.83380       6.88580       6.89244       6.92833       6.94079       6.96256       6.96377       6.94637       6.95914       6.98459       6.96006       6.80622       6.80651       6.82232       6.81398       6.81431       6.78872       6.75358       6.71218       6.66343       6.35569       6.18655       6.09198       6.04383       5.99338       5.96674       5.94252       5.88981       5.84163       5.79708       5.76507       5.74172       5.53937       5.53732       5.52611       5.51889       5.50360       5.49156       5.48072       5.46836       5.45716       5.45208       5.65856       5.70510       5.74184       5.74623       5.74135       5.73436       5.72703       5.72483       5.71843       5.70086       5.70614       5.52880       5.53600       5.54768       5.55825       5.56870       5.58058       5.59864       5.59875       5.61098       5.61856       5.79293       5.78727       5.78358       5.78395       5.78679       5.79145       5.79341       5.79812       5.79869       5.80016       5.80029       5.79934       5.79976       5.79436       5.78722       5.79086       5.79754       5.80181       5.81348       5.82153       5.83385       5.85081       5.86291       5.86978       5.87858       5.88239       5.89145       5.89397       
#   498          STACA120      pub          6.47943       6.51637       6.58261       6.69763       6.88945       7.17490       7.17476       7.17473       7.17462       7.17457       7.17449       7.17445       7.17447       7.17440       7.17430       7.17432       6.98520       6.98515       6.98508       6.98504       6.98499       6.98498       6.98499       6.98503       6.98508       6.66909       6.50150       6.40691       6.35834       6.32259       6.29977       6.27741       6.23227       6.19252       6.15731       6.13379       6.11710       5.92151       5.92701       5.92270       5.92371       5.91788       5.91544       5.91379       5.90739       5.90267       5.90382       6.11665       6.16297       6.20128       6.20665       6.20283       6.19328       6.18351       6.17892       6.16910       6.14622       6.14635       5.96330       5.96446       5.96520       5.96424       5.96252       5.96222       5.96692       5.95170       5.95027       5.94087       6.11490       6.10886       6.10476       6.10501       6.10804       6.11321       6.11529       6.12057       6.12131       6.12332       6.12387       6.12325       6.12424       6.11891       6.11145       6.11567       6.12289       6.12733       6.13918       6.14711       6.15920       6.17593       6.18752       6.19387       6.20313       6.20659       6.21610       6.22438       
#   498          STACA120      pmax         27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      
#   498          STACA120      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   499          STACA722      plb          -3.32449      -3.28085      -3.21360      -3.09728      -2.90687      -2.63720      -2.58520      -2.57856      -2.54267      -2.53021      -2.50844      -2.50723      -2.52463      -2.51186      -2.48641      -2.51094      -2.66478      -2.66449      -2.64868      -2.65702      -2.65669      -2.68228      -2.71742      -2.75882      -2.80757      -3.11531      -3.28445      -3.37902      -3.42717      -3.47762      -3.50426      -3.52848      -3.58119      -3.62937      -3.67392      -3.70593      -3.72928      -3.93163      -3.93368      -3.94489      -3.95211      -3.96740      -3.97944      -3.99028      -4.00264      -4.01384      -4.01892      -3.81244      -3.76590      -3.72916      -3.72477      -3.72965      -3.73664      -3.74397      -3.74617      -3.75257      -3.77014      -3.76486      -3.94220      -3.93500      -3.92332      -3.91275      -3.90230      -3.89042      -3.87236      -3.87225      -3.86002      -3.85244      -3.67807      -3.68373      -3.68742      -3.68706      -3.68421      -3.67955      -3.67759      -3.67288      -3.67231      -3.67084      -3.67071      -3.67166      -3.67124      -3.67665      -3.68378      -3.68014      -3.67346      -3.66919      -3.65752      -3.64947      -3.63715      -3.62019      -3.60809      -3.60122      -3.59242      -3.58861      -3.57955      -3.57703      
#   499          STACA722      pub          -2.99157      -2.95463      -2.88839      -2.77337      -2.58155      -2.29610      -2.29624      -2.29627      -2.29638      -2.29643      -2.29651      -2.29655      -2.29653      -2.29660      -2.29670      -2.29668      -2.48580      -2.48585      -2.48593      -2.48596      -2.48601      -2.48602      -2.48601      -2.48597      -2.48592      -2.80191      -2.96950      -3.06409      -3.11266      -3.14841      -3.17123      -3.19359      -3.23873      -3.27848      -3.31369      -3.33721      -3.35390      -3.54949      -3.54400      -3.54830      -3.54729      -3.55312      -3.55556      -3.55721      -3.56361      -3.56833      -3.56718      -3.35435      -3.30803      -3.26972      -3.26435      -3.26817      -3.27772      -3.28749      -3.29208      -3.30190      -3.32478      -3.32465      -3.50770      -3.50654      -3.50580      -3.50676      -3.50848      -3.50878      -3.50408      -3.51930      -3.52073      -3.53013      -3.35610      -3.36214      -3.36624      -3.36599      -3.36296      -3.35779      -3.35571      -3.35043      -3.34969      -3.34768      -3.34713      -3.34775      -3.34676      -3.35209      -3.35955      -3.35533      -3.34811      -3.34367      -3.33182      -3.32389      -3.31180      -3.29507      -3.28348      -3.27713      -3.26787      -3.26441      -3.25490      -3.24662      
#   499          STACA722      pmax         27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      27.00000      
#   499          STACA722      pmin         -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     -99.99000     
#   500          STACA2        plb          -30.84542     -31.39134     -31.78368     -32.15690     -32.53687     -32.85567     -33.02197     -33.03835     -33.15985     -33.20126     -33.28167     -33.28748     -33.22878     -33.27494     -33.36312     -33.28395     -33.40497     -33.41429     -33.46584     -33.44007     -33.44078     -33.35997     -33.25832     -33.12584     -32.96922     -32.50281     -32.31045     -31.97126     -31.13823     -30.96883     -30.87523     -30.42900     -28.68997     -27.00329     -25.57631     -24.20059     -23.23836     -22.60879     -22.54275     -22.37814     -22.42079     -22.17774     -22.09188     -22.05800     -21.84050     -21.69801     -21.99603     -23.61552     -25.41772     -26.75252     -27.03816     -26.80296     -26.45064     -26.06701     -25.89052     -25.54537     -24.74153     -25.93721     -25.76299     -25.71959     -25.69284     -25.61615     -25.50973     -25.49316     -25.59768     -23.65669     -23.40224     -23.11453     -22.63488     -22.37553     -22.18639     -22.19181     -22.32263     -22.55184     -22.65026     -22.89024     -22.93121     -23.02071     -23.04517     -23.01749     -23.06307     -22.84446     -22.53928     -22.74834     -23.08473     -23.34678     -23.74131     -24.02240     -24.42851     -25.02100     -25.65217     -26.10354     -26.47521     -26.76546     -27.13039     -27.39890     
